iso_code,continent,location,date,population,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations
IDN,Asia,Indonesia,2022-11-14,275501344,,,,,
IDN,Asia,Indonesia,2022-11-15,275501344,,,,,
IDN,Asia,Indonesia,2022-11-16,275501344,,,,,
IDN,Asia,Indonesia,2022-11-17,275501344,,,,,
IDN,Asia,Indonesia,2022-11-18,275501344,,,,,
IDN,Asia,Indonesia,2022-11-19,275501344,,,,,
IDN,Asia,Indonesia,2022-11-20,275501344,,,,,
IDN,Asia,Indonesia,2022-11-21,275501344,,,,,
IDN,Asia,Indonesia,2022-11-22,275501344,441132462,,171229637,65483431,
IDN,Asia,Indonesia,2022-11-23,275501344,,,,,
IDN,Asia,Indonesia,2022-11-24,275501344,,,,,
IDN,Asia,Indonesia,2022-11-25,275501344,,,,,
IDN,Asia,Indonesia,2022-11-26,275501344,,,,,
IDN,Asia,Indonesia,2022-11-27,275501344,,,,,
IDN,Asia,Indonesia,2022-11-28,275501344,,,,,
IDN,Asia,Indonesia,2022-11-29,275501344,,,,,
IDN,Asia,Indonesia,2022-11-30,275501344,,,,,
IDN,Asia,Indonesia,2022-12-01,275501344,,,,,
IDN,Asia,Indonesia,2022-12-02,275501344,,,,,
IDN,Asia,Indonesia,2022-12-03,275501344,,,,,
IDN,Asia,Indonesia,2022-12-04,275501344,,,,,
IDN,Asia,Indonesia,2022-12-05,275501344,,,,,
IDN,Asia,Indonesia,2022-12-06,275501344,442013256,203453456,172298515,66261285,
IDN,Asia,Indonesia,2022-12-07,275501344,,,,,
IDN,Asia,Indonesia,2022-12-08,275501344,,,,,
IDN,Asia,Indonesia,2022-12-09,275501344,,,,,
IDN,Asia,Indonesia,2022-12-10,275501344,,,,,
IDN,Asia,Indonesia,2022-12-11,275501344,,,,,
IDN,Asia,Indonesia,2022-12-12,275501344,,,,,
IDN,Asia,Indonesia,2022-12-13,275501344,,,,,
IDN,Asia,Indonesia,2022-12-14,275501344,,,,,
IDN,Asia,Indonesia,2022-12-15,275501344,,,,,
IDN,Asia,Indonesia,2022-12-16,275501344,,,,,
IDN,Asia,Indonesia,2022-12-17,275501344,,,,,
IDN,Asia,Indonesia,2022-12-18,275501344,,,,,
IDN,Asia,Indonesia,2022-12-19,275501344,,,,,
IDN,Asia,Indonesia,2022-12-20,275501344,443173913,203575051,172533762,67065100,
IDN,Asia,Indonesia,2022-12-21,275501344,,,,,
IDN,Asia,Indonesia,2022-12-22,275501344,,,,,
IDN,Asia,Indonesia,2022-12-23,275501344,,,,,
IDN,Asia,Indonesia,2022-12-24,275501344,,,,,
IDN,Asia,Indonesia,2022-12-25,275501344,,,,,
IDN,Asia,Indonesia,2022-12-26,275501344,,,,,
IDN,Asia,Indonesia,2022-12-27,275501344,,,,,
IDN,Asia,Indonesia,2022-12-28,275501344,,,,,
IDN,Asia,Indonesia,2022-12-29,275501344,,,,,
IDN,Asia,Indonesia,2022-12-30,275501344,,,,,
IDN,Asia,Indonesia,2022-12-31,275501344,,,,,
IDN,Asia,Indonesia,2023-01-01,275501344,,,,,
IDN,Asia,Indonesia,2023-01-02,275501344,,,,,
IDN,Asia,Indonesia,2023-01-03,275501344,,,,,
IDN,Asia,Indonesia,2023-01-04,275501344,,,,,
IDN,Asia,Indonesia,2023-01-05,275501344,,,,,
IDN,Asia,Indonesia,2023-01-06,275501344,,,,,
IDN,Asia,Indonesia,2023-01-07,275501344,,,,,
IDN,Asia,Indonesia,2023-01-08,275501344,,,,,
IDN,Asia,Indonesia,2023-01-09,275501344,,,,,
IDN,Asia,Indonesia,2023-01-10,275501344,,,,,
IDN,Asia,Indonesia,2023-01-11,275501344,,,,,
IDN,Asia,Indonesia,2023-01-12,275501344,,,,,
IDN,Asia,Indonesia,2023-01-13,275501344,,,,,
IDN,Asia,Indonesia,2023-01-14,275501344,,,,,
IDN,Asia,Indonesia,2023-01-15,275501344,,,,,
IDN,Asia,Indonesia,2023-01-16,275501344,,,,,
IDN,Asia,Indonesia,2023-01-17,275501344,444303130,203657535,172693321,67952274,
IDN,Asia,Indonesia,2023-01-18,275501344,,,,,
IDN,Asia,Indonesia,2023-01-19,275501344,,,,,
IDN,Asia,Indonesia,2023-01-20,275501344,,,,,
IDN,Asia,Indonesia,2023-01-21,275501344,,,,,
IDN,Asia,Indonesia,2023-01-22,275501344,,,,,
IDN,Asia,Indonesia,2023-01-23,275501344,,,,,
IDN,Asia,Indonesia,2023-01-24,275501344,,,,,
IDN,Asia,Indonesia,2023-01-25,275501344,,,,,
IDN,Asia,Indonesia,2023-01-26,275501344,,,,,
IDN,Asia,Indonesia,2023-01-27,275501344,,,,,
IDN,Asia,Indonesia,2023-01-28,275501344,,,,,
IDN,Asia,Indonesia,2023-01-29,275501344,,,,,
IDN,Asia,Indonesia,2023-01-30,275501344,,,,,
IDN,Asia,Indonesia,2023-01-31,275501344,,,,,
IDN,Asia,Indonesia,2023-02-01,275501344,,,,,
IDN,Asia,Indonesia,2023-02-02,275501344,,,,,
IDN,Asia,Indonesia,2023-02-03,275501344,,,,,
IDN,Asia,Indonesia,2023-02-04,275501344,,,,,
IDN,Asia,Indonesia,2023-02-05,275501344,,,,,
IDN,Asia,Indonesia,2023-02-06,275501344,,,,,
IDN,Asia,Indonesia,2023-02-07,275501344,,,,,
IDN,Asia,Indonesia,2023-02-08,275501344,,,,,
IDN,Asia,Indonesia,2023-02-09,275501344,,,,,
IDN,Asia,Indonesia,2023-02-10,275501344,,,,,
IDN,Asia,Indonesia,2023-02-11,275501344,,,,,
IDN,Asia,Indonesia,2023-02-12,275501344,,,,,
IDN,Asia,Indonesia,2023-02-13,275501344,,,,,
IDN,Asia,Indonesia,2023-02-14,275501344,,,,,
IDN,Asia,Indonesia,2023-02-15,275501344,,,,,
IDN,Asia,Indonesia,2023-02-16,275501344,,,,,
IDN,Asia,Indonesia,2023-02-17,275501344,,,,,
IDN,Asia,Indonesia,2023-02-18,275501344,,,,,
IDN,Asia,Indonesia,2023-02-19,275501344,,,,,
IDN,Asia,Indonesia,2023-02-20,275501344,,,,,
IDN,Asia,Indonesia,2023-02-21,275501344,,,,,
IDN,Asia,Indonesia,2023-02-22,275501344,,,,,
IDN,Asia,Indonesia,2023-02-23,275501344,,,,,
IDN,Asia,Indonesia,2023-02-24,275501344,,,,,
IDN,Asia,Indonesia,2023-02-25,275501344,,,,,
IDN,Asia,Indonesia,2023-02-26,275501344,,,,,
IDN,Asia,Indonesia,2023-02-27,275501344,,,,,
IDN,Asia,Indonesia,2023-02-28,275501344,,,,,
IDN,Asia,Indonesia,2023-03-01,275501344,,,,,
IDN,Asia,Indonesia,2023-03-02,275501344,,,,,
IDN,Asia,Indonesia,2023-03-03,275501344,,,,,
IDN,Asia,Indonesia,2023-03-04,275501344,,,,,
IDN,Asia,Indonesia,2023-03-05,275501344,,,,,
IDN,Asia,Indonesia,2023-03-06,275501344,,,,,
IDN,Asia,Indonesia,2023-03-07,275501344,,,,,
IDN,Asia,Indonesia,2023-03-08,275501344,,,,,
IDN,Asia,Indonesia,2023-03-09,275501344,,,,,
IDN,Asia,Indonesia,2023-03-10,275501344,,,,,
IDN,Asia,Indonesia,2023-03-11,275501344,,,,,
IDN,Asia,Indonesia,2023-03-12,275501344,,,,,
IDN,Asia,Indonesia,2023-03-13,275501344,,,,,
IDN,Asia,Indonesia,2023-03-14,275501344,,,,,
IDN,Asia,Indonesia,2023-03-15,275501344,,,,,
IDN,Asia,Indonesia,2023-03-16,275501344,,,,,
IDN,Asia,Indonesia,2023-03-17,275501344,,,,,
IDN,Asia,Indonesia,2023-03-18,275501344,,,,,
IDN,Asia,Indonesia,2023-03-19,275501344,,,,,
IDN,Asia,Indonesia,2023-03-20,275501344,,,,,
IDN,Asia,Indonesia,2023-03-21,275501344,,,,,
IDN,Asia,Indonesia,2023-03-22,275501344,,,,,
IDN,Asia,Indonesia,2023-03-23,275501344,,,,,
IDN,Asia,Indonesia,2023-03-24,275501344,,,,,
IDN,Asia,Indonesia,2023-03-25,275501344,,,,,
IDN,Asia,Indonesia,2023-03-26,275501344,,,,,
IDN,Asia,Indonesia,2023-03-27,275501344,,,,,
IDN,Asia,Indonesia,2023-03-28,275501344,,,,,
IDN,Asia,Indonesia,2023-03-29,275501344,,,,,
IDN,Asia,Indonesia,2023-03-30,275501344,,,,,
IDN,Asia,Indonesia,2023-03-31,275501344,,,,,
IDN,Asia,Indonesia,2023-04-01,275501344,,,,,
IDN,Asia,Indonesia,2023-04-02,275501344,,,,,
IDN,Asia,Indonesia,2023-04-03,275501344,,,,,
IDN,Asia,Indonesia,2023-04-04,275501344,,,,,
IDN,Asia,Indonesia,2023-04-05,275501344,,,,,
IDN,Asia,Indonesia,2023-04-06,275501344,,,,,
IDN,Asia,Indonesia,2023-04-07,275501344,,,,,
IDN,Asia,Indonesia,2023-04-08,275501344,,,,,
IDN,Asia,Indonesia,2023-04-09,275501344,,,,,
IDN,Asia,Indonesia,2023-04-10,275501344,,,,,
IDN,Asia,Indonesia,2023-04-11,275501344,,,,,
IDN,Asia,Indonesia,2023-04-12,275501344,,,,,
IDN,Asia,Indonesia,2023-04-13,275501344,,,,,
IDN,Asia,Indonesia,2023-04-14,275501344,,,,,
IDN,Asia,Indonesia,2023-04-15,275501344,,,,,
IDN,Asia,Indonesia,2023-04-16,275501344,,,,,
IDN,Asia,Indonesia,2023-04-17,275501344,,,,,
IDN,Asia,Indonesia,2023-04-18,275501344,,,,,
IDN,Asia,Indonesia,2023-04-19,275501344,,,,,
IDN,Asia,Indonesia,2023-04-20,275501344,,,,,
IDN,Asia,Indonesia,2023-04-21,275501344,,,,,
IDN,Asia,Indonesia,2023-04-22,275501344,,,,,
IDN,Asia,Indonesia,2023-04-23,275501344,,,,,
IDN,Asia,Indonesia,2023-04-24,275501344,,,,,
IDN,Asia,Indonesia,2023-04-25,275501344,,,,,
IDN,Asia,Indonesia,2023-04-26,275501344,,,,,
IDN,Asia,Indonesia,2023-04-27,275501344,,,,,
IDN,Asia,Indonesia,2023-04-28,275501344,,,,,
IDN,Asia,Indonesia,2023-04-29,275501344,,,,,
IDN,Asia,Indonesia,2023-04-30,275501344,,,,,
IDN,Asia,Indonesia,2023-05-01,275501344,,,,,
IDN,Asia,Indonesia,2023-05-02,275501344,,,,,
IDN,Asia,Indonesia,2023-05-03,275501344,,,,,
IDN,Asia,Indonesia,2023-05-04,275501344,,,,,
IDN,Asia,Indonesia,2023-05-05,275501344,,,,,
IDN,Asia,Indonesia,2023-05-06,275501344,,,,,
IDN,Asia,Indonesia,2023-05-07,275501344,,,,,
IDN,Asia,Indonesia,2023-05-08,275501344,,,,,
IDN,Asia,Indonesia,2023-05-09,275501344,,,,,
IDN,Asia,Indonesia,2023-05-10,275501344,,,,,
IDN,Asia,Indonesia,2023-05-11,275501344,,,,,
IDN,Asia,Indonesia,2023-05-12,275501344,,,,,
IDN,Asia,Indonesia,2023-05-13,275501344,,,,,
IDN,Asia,Indonesia,2023-05-14,275501344,,,,,
IDN,Asia,Indonesia,2023-05-15,275501344,,,,,
IDN,Asia,Indonesia,2023-05-16,275501344,,,,,
IDN,Asia,Indonesia,2023-05-17,275501344,,,,,
IDN,Asia,Indonesia,2023-05-18,275501344,,,,,
IDN,Asia,Indonesia,2023-05-19,275501344,,,,,
IDN,Asia,Indonesia,2023-05-20,275501344,,,,,
IDN,Asia,Indonesia,2023-05-21,275501344,,,,,
IDN,Asia,Indonesia,2023-05-22,275501344,,,,,
IDN,Asia,Indonesia,2023-05-23,275501344,,,,,
IDN,Asia,Indonesia,2023-05-24,275501344,,,,,
IDN,Asia,Indonesia,2023-05-25,275501344,,,,,
IDN,Asia,Indonesia,2023-05-26,275501344,,,,,
IDN,Asia,Indonesia,2023-05-27,275501344,,,,,
IDN,Asia,Indonesia,2023-05-28,275501344,,,,,
IDN,Asia,Indonesia,2023-05-29,275501344,,,,,
IDN,Asia,Indonesia,2023-05-30,275501344,,,,,
IDN,Asia,Indonesia,2023-05-31,275501344,,,,,
IDN,Asia,Indonesia,2023-06-01,275501344,,,,,
IDN,Asia,Indonesia,2023-06-02,275501344,,,,,
IDN,Asia,Indonesia,2023-06-03,275501344,,,,,
IDN,Asia,Indonesia,2023-06-04,275501344,,,,,
IDN,Asia,Indonesia,2023-06-05,275501344,,,,,
IDN,Asia,Indonesia,2023-06-06,275501344,447595845,203845350,174893201,68857294,
IDN,Asia,Indonesia,2023-06-07,275501344,,,,,
IDN,Asia,Indonesia,2023-06-08,275501344,,,,,
IDN,Asia,Indonesia,2023-06-09,275501344,,,,,
IDN,Asia,Indonesia,2023-06-10,275501344,,,,,
IDN,Asia,Indonesia,2023-06-11,275501344,,,,,
IDN,Asia,Indonesia,2023-06-12,275501344,,,,,
IDN,Asia,Indonesia,2023-06-13,275501344,,,,,
IDN,Asia,Indonesia,2023-06-14,275501344,,,,,
IDN,Asia,Indonesia,2023-06-15,275501344,,,,,
IDN,Asia,Indonesia,2023-06-16,275501344,,,,,
IDN,Asia,Indonesia,2023-06-17,275501344,,,,,
IDN,Asia,Indonesia,2023-06-18,275501344,,,,,
IDN,Asia,Indonesia,2023-06-19,275501344,,,,,
IDN,Asia,Indonesia,2023-06-20,275501344,,,,,
IDN,Asia,Indonesia,2023-06-21,275501344,,,,,
IDN,Asia,Indonesia,2023-06-22,275501344,,,,,
IDN,Asia,Indonesia,2023-06-23,275501344,,,,,
IDN,Asia,Indonesia,2023-06-24,275501344,,,,,
IDN,Asia,Indonesia,2023-06-25,275501344,,,,,
IDN,Asia,Indonesia,2023-06-26,275501344,,,,,
IDN,Asia,Indonesia,2023-06-27,275501344,,,,,
IDN,Asia,Indonesia,2023-06-28,275501344,,,,,
IDN,Asia,Indonesia,2023-06-29,275501344,,,,,
IDN,Asia,Indonesia,2023-06-30,275501344,,,,,
IDN,Asia,Indonesia,2023-07-01,275501344,,,,,
IDN,Asia,Indonesia,2023-07-02,275501344,,,,,
IDN,Asia,Indonesia,2023-07-03,275501344,,,,,
IDN,Asia,Indonesia,2023-07-04,275501344,,,,,
IDN,Asia,Indonesia,2023-07-05,275501344,,,,,
IDN,Asia,Indonesia,2023-07-06,275501344,,,,,
IDN,Asia,Indonesia,2023-07-07,275501344,,,,,
IDN,Asia,Indonesia,2023-07-08,275501344,,,,,
IDN,Asia,Indonesia,2023-07-09,275501344,,,,,
IDN,Asia,Indonesia,2023-07-10,275501344,,,,,
IDN,Asia,Indonesia,2023-07-11,275501344,,,,,
IDN,Asia,Indonesia,2023-07-12,275501344,,,,,
IDN,Asia,Indonesia,2023-07-13,275501344,,,,,
IDN,Asia,Indonesia,2023-07-14,275501344,,,,,
IDN,Asia,Indonesia,2023-07-15,275501344,,,,,
IDN,Asia,Indonesia,2023-07-16,275501344,,,,,
IDN,Asia,Indonesia,2023-07-17,275501344,,,,,
IDN,Asia,Indonesia,2023-07-18,275501344,,,,,
IDN,Asia,Indonesia,2023-07-19,275501344,,,,,
IDN,Asia,Indonesia,2023-07-20,275501344,,,,,
IDN,Asia,Indonesia,2023-07-21,275501344,,,,,
IDN,Asia,Indonesia,2023-07-22,275501344,,,,,
IDN,Asia,Indonesia,2023-07-23,275501344,,,,,
IDN,Asia,Indonesia,2023-07-24,275501344,,,,,
IDN,Asia,Indonesia,2023-07-25,275501344,,,,,
IDN,Asia,Indonesia,2023-07-26,275501344,,,,,
IDN,Asia,Indonesia,2023-07-27,275501344,,,,,
IDN,Asia,Indonesia,2023-07-28,275501344,,,,,
IDN,Asia,Indonesia,2023-07-29,275501344,,,,,
IDN,Asia,Indonesia,2023-07-30,275501344,,,,,
IDN,Asia,Indonesia,2023-07-31,275501344,,,,,
IDN,Asia,Indonesia,2023-08-01,275501344,,,,,
IDN,Asia,Indonesia,2023-08-02,275501344,,,,,
IDN,Asia,Indonesia,2023-08-03,275501344,,,,,
IDN,Asia,Indonesia,2023-08-04,275501344,,,,,
IDN,Asia,Indonesia,2023-08-05,275501344,,,,,
IDN,Asia,Indonesia,2023-08-06,275501344,,,,,
IDN,Asia,Indonesia,2023-08-07,275501344,,,,,
IDN,Asia,Indonesia,2023-08-08,275501344,,,,,
IDN,Asia,Indonesia,2023-08-09,275501344,,,,,
IDN,Asia,Indonesia,2023-08-10,275501344,,,,,
IDN,Asia,Indonesia,2023-08-11,275501344,,,,,
IDN,Asia,Indonesia,2023-08-12,275501344,,,,,
IDN,Asia,Indonesia,2023-08-13,275501344,,,,,
IDN,Asia,Indonesia,2023-08-14,275501344,,,,,
IDN,Asia,Indonesia,2023-08-15,275501344,,,,,
IDN,Asia,Indonesia,2023-08-16,275501344,,,,,
IDN,Asia,Indonesia,2023-08-17,275501344,,,,,
IDN,Asia,Indonesia,2023-08-18,275501344,,,,,
IDN,Asia,Indonesia,2023-08-19,275501344,,,,,
IDN,Asia,Indonesia,2023-08-20,275501344,,,,,
IDN,Asia,Indonesia,2023-08-21,275501344,,,,,
IDN,Asia,Indonesia,2023-08-22,275501344,,,,,
IDN,Asia,Indonesia,2023-08-23,275501344,,,,,
IDN,Asia,Indonesia,2023-08-24,275501344,,,,,
IDN,Asia,Indonesia,2023-08-25,275501344,,,,,
IDN,Asia,Indonesia,2023-08-26,275501344,,,,,
IDN,Asia,Indonesia,2023-08-27,275501344,,,,,
IDN,Asia,Indonesia,2023-08-28,275501344,,,,,
IDN,Asia,Indonesia,2023-08-29,275501344,,,,,
IDN,Asia,Indonesia,2023-08-30,275501344,,,,,
IDN,Asia,Indonesia,2023-08-31,275501344,,,,,
IDN,Asia,Indonesia,2023-09-01,275501344,,,,,
IDN,Asia,Indonesia,2023-09-02,275501344,,,,,
IDN,Asia,Indonesia,2023-09-03,275501344,,,,,
IDN,Asia,Indonesia,2023-09-04,275501344,,,,,
IDN,Asia,Indonesia,2023-09-05,275501344,,,,,
IDN,Asia,Indonesia,2023-09-06,275501344,,,,,
IDN,Asia,Indonesia,2023-09-07,275501344,,,,,
IDN,Asia,Indonesia,2023-09-08,275501344,,,,,
IDN,Asia,Indonesia,2023-09-09,275501344,,,,,
IDN,Asia,Indonesia,2023-09-10,275501344,,,,,
IDN,Asia,Indonesia,2023-09-11,275501344,,,,,
IDN,Asia,Indonesia,2023-09-12,275501344,,,,,
IDN,Asia,Indonesia,2023-09-13,275501344,,,,,
IDN,Asia,Indonesia,2023-09-14,275501344,,,,,
IDN,Asia,Indonesia,2023-09-15,275501344,,,,,
IDN,Asia,Indonesia,2023-09-16,275501344,,,,,
IDN,Asia,Indonesia,2023-09-17,275501344,,,,,
IDN,Asia,Indonesia,2023-09-18,275501344,,,,,
IDN,Asia,Indonesia,2023-09-19,275501344,,,,,
IDN,Asia,Indonesia,2023-09-20,275501344,,,,,
IDN,Asia,Indonesia,2023-09-21,275501344,,,,,
IDN,Asia,Indonesia,2023-09-22,275501344,,,,,
IDN,Asia,Indonesia,2023-09-23,275501344,,,,,
IDN,Asia,Indonesia,2023-09-24,275501344,,,,,
IDN,Asia,Indonesia,2023-09-25,275501344,,,,,
IDN,Asia,Indonesia,2023-09-26,275501344,,,,,
IDN,Asia,Indonesia,2023-09-27,275501344,,,,,
IDN,Asia,Indonesia,2023-09-28,275501344,,,,,
IDN,Asia,Indonesia,2023-09-29,275501344,,,,,
IDN,Asia,Indonesia,2023-09-30,275501344,,,,,
IDN,Asia,Indonesia,2023-10-01,275501344,,,,,
IDN,Asia,Indonesia,2023-10-02,275501344,,,,,
IDN,Asia,Indonesia,2023-10-03,275501344,,,,,
IDN,Asia,Indonesia,2023-10-04,275501344,,,,,
IDN,Asia,Indonesia,2023-10-05,275501344,,,,,
IDN,Asia,Indonesia,2023-10-06,275501344,,,,,
IDN,Asia,Indonesia,2023-10-07,275501344,,,,,
IDN,Asia,Indonesia,2023-10-08,275501344,,,,,
IDN,Asia,Indonesia,2023-10-09,275501344,,,,,
IDN,Asia,Indonesia,2023-10-10,275501344,,,,,
IDN,Asia,Indonesia,2023-10-11,275501344,,,,,
IDN,Asia,Indonesia,2023-10-12,275501344,,,,,
IDN,Asia,Indonesia,2023-10-13,275501344,,,,,
IDN,Asia,Indonesia,2023-10-14,275501344,,,,,
IDN,Asia,Indonesia,2023-10-15,275501344,,,,,
IDN,Asia,Indonesia,2023-10-16,275501344,,,,,
IDN,Asia,Indonesia,2023-10-17,275501344,,,,,
IDN,Asia,Indonesia,2023-10-18,275501344,448192472,203877425,174958797,69356250,
IDN,Asia,Indonesia,2023-10-19,275501344,,,,,
IDN,Asia,Indonesia,2023-10-20,275501344,,,,,
IDN,Asia,Indonesia,2023-10-21,275501344,,,,,
IDN,Asia,Indonesia,2023-10-22,275501344,,,,,
IDN,Asia,Indonesia,2023-10-23,275501344,,,,,
IDN,Asia,Indonesia,2023-10-24,275501344,,,,,
IDN,Asia,Indonesia,2023-10-25,275501344,,,,,
IDN,Asia,Indonesia,2023-10-26,275501344,,,,,
IDN,Asia,Indonesia,2023-10-27,275501344,,,,,
IDN,Asia,Indonesia,2023-10-28,275501344,,,,,
IDN,Asia,Indonesia,2023-10-29,275501344,,,,,
IDN,Asia,Indonesia,2023-10-30,275501344,,,,,
IDN,Asia,Indonesia,2023-10-31,275501344,,,,,
IDN,Asia,Indonesia,2023-11-01,275501344,,,,,
IDN,Asia,Indonesia,2023-11-02,275501344,,,,,
IDN,Asia,Indonesia,2023-11-03,275501344,,,,,
IDN,Asia,Indonesia,2023-11-04,275501344,,,,,
IDN,Asia,Indonesia,2023-11-05,275501344,,,,,
IDN,Asia,Indonesia,2023-11-06,275501344,,,,,
IDN,Asia,Indonesia,2023-11-07,275501344,,,,,
IDN,Asia,Indonesia,2023-11-08,275501344,,,,,
IDN,Asia,Indonesia,2023-11-09,275501344,,,,,
IDN,Asia,Indonesia,2023-11-10,275501344,,,,,
IDN,Asia,Indonesia,2023-11-11,275501344,,,,,
IDN,Asia,Indonesia,2023-11-12,275501344,,,,,
IDN,Asia,Indonesia,2023-11-13,275501344,,,,,
IDN,Asia,Indonesia,2023-11-14,275501344,,,,,
IDN,Asia,Indonesia,2023-11-15,275501344,,,,,
IDN,Asia,Indonesia,2023-11-16,275501344,,,,,
IDN,Asia,Indonesia,2023-11-17,275501344,,,,,
IDN,Asia,Indonesia,2023-11-18,275501344,,,,,
IDN,Asia,Indonesia,2023-11-19,275501344,,,,,
IDN,Asia,Indonesia,2023-11-20,275501344,,,,,
IDN,Asia,Indonesia,2023-11-21,275501344,,,,,
IDN,Asia,Indonesia,2023-11-22,275501344,,,,,
IDN,Asia,Indonesia,2023-11-23,275501344,448199860,203878473,174965137,69356250,
IDN,Asia,Indonesia,2023-11-24,275501344,,,,,
IDN,Asia,Indonesia,2023-11-25,275501344,,,,,
IDN,Asia,Indonesia,2023-11-26,275501344,,,,,
IDN,Asia,Indonesia,2023-11-27,275501344,,,,,
IDN,Asia,Indonesia,2023-11-28,275501344,,,,,
IDN,Asia,Indonesia,2023-11-29,275501344,,,,,
IDN,Asia,Indonesia,2023-11-30,275501344,,,,,
IDN,Asia,Indonesia,2023-12-01,275501344,,,,,
IDN,Asia,Indonesia,2023-12-02,275501344,,,,,
IDN,Asia,Indonesia,2023-12-03,275501344,,,,,
IDN,Asia,Indonesia,2023-12-04,275501344,,,,,
IDN,Asia,Indonesia,2023-12-05,275501344,,,,,
IDN,Asia,Indonesia,2023-12-06,275501344,,,,,
IDN,Asia,Indonesia,2023-12-07,275501344,,,,,
IDN,Asia,Indonesia,2023-12-08,275501344,,,,,
IDN,Asia,Indonesia,2023-12-09,275501344,,,,,
IDN,Asia,Indonesia,2023-12-10,275501344,,,,,
IDN,Asia,Indonesia,2023-12-11,275501344,,,,,
IDN,Asia,Indonesia,2023-12-12,275501344,,,,,
IDN,Asia,Indonesia,2023-12-13,275501344,,,,,
IDN,Asia,Indonesia,2023-12-14,275501344,,,,,
MYS,Asia,Malaysia,2020-01-03,33938216,,,,,
MYS,Asia,Malaysia,2020-01-04,33938216,,,,,
MYS,Asia,Malaysia,2020-01-05,33938216,,,,,
MYS,Asia,Malaysia,2020-01-06,33938216,,,,,
MYS,Asia,Malaysia,2020-01-07,33938216,,,,,
MYS,Asia,Malaysia,2020-01-08,33938216,,,,,
MYS,Asia,Malaysia,2020-01-09,33938216,,,,,
MYS,Asia,Malaysia,2020-01-10,33938216,,,,,
MYS,Asia,Malaysia,2020-01-11,33938216,,,,,
MYS,Asia,Malaysia,2020-01-12,33938216,,,,,
MYS,Asia,Malaysia,2020-01-13,33938216,,,,,
MYS,Asia,Malaysia,2020-01-14,33938216,,,,,
MYS,Asia,Malaysia,2020-01-15,33938216,,,,,
MYS,Asia,Malaysia,2020-01-16,33938216,,,,,
MYS,Asia,Malaysia,2020-01-17,33938216,,,,,
MYS,Asia,Malaysia,2020-01-18,33938216,,,,,
MYS,Asia,Malaysia,2020-01-19,33938216,,,,,
MYS,Asia,Malaysia,2020-01-20,33938216,,,,,
MYS,Asia,Malaysia,2020-01-21,33938216,,,,,
MYS,Asia,Malaysia,2020-01-22,33938216,,,,,
MYS,Asia,Malaysia,2020-01-23,33938216,,,,,
MYS,Asia,Malaysia,2020-01-24,33938216,,,,,
MYS,Asia,Malaysia,2020-01-25,33938216,,,,,
MYS,Asia,Malaysia,2020-01-26,33938216,,,,,
MYS,Asia,Malaysia,2020-01-27,33938216,,,,,
MYS,Asia,Malaysia,2020-01-28,33938216,,,,,
MYS,Asia,Malaysia,2020-01-29,33938216,,,,,
MYS,Asia,Malaysia,2020-01-30,33938216,,,,,
MYS,Asia,Malaysia,2020-01-31,33938216,,,,,
MYS,Asia,Malaysia,2020-02-01,33938216,,,,,
MYS,Asia,Malaysia,2020-02-02,33938216,,,,,
MYS,Asia,Malaysia,2020-02-03,33938216,,,,,
MYS,Asia,Malaysia,2020-02-04,33938216,,,,,
MYS,Asia,Malaysia,2020-02-05,33938216,,,,,
MYS,Asia,Malaysia,2020-02-06,33938216,,,,,
MYS,Asia,Malaysia,2020-02-07,33938216,,,,,
MYS,Asia,Malaysia,2020-02-08,33938216,,,,,
MYS,Asia,Malaysia,2020-02-09,33938216,,,,,
MYS,Asia,Malaysia,2020-02-10,33938216,,,,,
MYS,Asia,Malaysia,2020-02-11,33938216,,,,,
MYS,Asia,Malaysia,2020-02-12,33938216,,,,,
MYS,Asia,Malaysia,2020-02-13,33938216,,,,,
MYS,Asia,Malaysia,2020-02-14,33938216,,,,,
MYS,Asia,Malaysia,2020-02-15,33938216,,,,,
MYS,Asia,Malaysia,2020-02-16,33938216,,,,,
MYS,Asia,Malaysia,2020-02-17,33938216,,,,,
MYS,Asia,Malaysia,2020-02-18,33938216,,,,,
MYS,Asia,Malaysia,2020-02-19,33938216,,,,,
MYS,Asia,Malaysia,2020-02-20,33938216,,,,,
MYS,Asia,Malaysia,2020-02-21,33938216,,,,,
MYS,Asia,Malaysia,2020-02-22,33938216,,,,,
MYS,Asia,Malaysia,2020-02-23,33938216,,,,,
MYS,Asia,Malaysia,2020-02-24,33938216,,,,,
MYS,Asia,Malaysia,2020-02-25,33938216,,,,,
MYS,Asia,Malaysia,2020-02-26,33938216,,,,,
MYS,Asia,Malaysia,2020-02-27,33938216,,,,,
MYS,Asia,Malaysia,2020-02-28,33938216,,,,,
MYS,Asia,Malaysia,2020-02-29,33938216,,,,,
MYS,Asia,Malaysia,2020-03-01,33938216,,,,,
MYS,Asia,Malaysia,2020-03-02,33938216,,,,,
MYS,Asia,Malaysia,2020-03-03,33938216,,,,,
MYS,Asia,Malaysia,2020-03-04,33938216,,,,,
MYS,Asia,Malaysia,2020-03-05,33938216,,,,,
MYS,Asia,Malaysia,2020-03-06,33938216,,,,,
MYS,Asia,Malaysia,2020-03-07,33938216,,,,,
MYS,Asia,Malaysia,2020-03-08,33938216,,,,,
