iso_code,continent,location,date,population,total_cases,new_cases,total_deaths,new_deaths,icu_patients,hosp_patients
IDN,Asia,Indonesia,2020-01-03,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-04,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-05,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-06,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-07,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-08,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-09,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-10,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-11,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-12,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-13,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-14,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-15,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-16,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-17,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-18,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-19,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-20,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-21,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-22,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-23,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-24,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-25,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-26,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-27,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-28,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-29,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-30,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-01-31,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-01,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-02,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-03,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-04,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-05,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-06,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-07,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-08,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-09,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-10,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-11,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-12,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-13,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-14,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-15,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-16,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-17,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-18,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-19,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-20,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-21,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-22,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-23,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-24,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-25,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-26,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-27,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-28,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-02-29,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-03-01,275501344,,0,,0,,
IDN,Asia,Indonesia,2020-03-02,275501344,2,2,,0,,
IDN,Asia,Indonesia,2020-03-03,275501344,6,4,,0,,
IDN,Asia,Indonesia,2020-03-04,275501344,6,0,,0,,
IDN,Asia,Indonesia,2020-03-05,275501344,6,0,,0,,
IDN,Asia,Indonesia,2020-03-06,275501344,8,2,,0,,
IDN,Asia,Indonesia,2020-03-07,275501344,8,0,,0,,
IDN,Asia,Indonesia,2020-03-08,275501344,10,2,,0,,
IDN,Asia,Indonesia,2020-03-09,275501344,6,,,0,,
IDN,Asia,Indonesia,2020-03-10,275501344,19,13,,0,,
IDN,Asia,Indonesia,2020-03-11,275501344,27,8,1,1,,
IDN,Asia,Indonesia,2020-03-12,275501344,34,7,1,0,,
IDN,Asia,Indonesia,2020-03-13,275501344,38,4,2,1,,
IDN,Asia,Indonesia,2020-03-14,275501344,69,31,4,2,,
IDN,Asia,Indonesia,2020-03-15,275501344,117,48,4,0,,
IDN,Asia,Indonesia,2020-03-16,275501344,134,17,5,1,,
IDN,Asia,Indonesia,2020-03-17,275501344,172,38,5,0,,
IDN,Asia,Indonesia,2020-03-18,275501344,227,55,19,14,,
IDN,Asia,Indonesia,2020-03-19,275501344,309,82,25,6,,
IDN,Asia,Indonesia,2020-03-20,275501344,369,60,32,7,,
IDN,Asia,Indonesia,2020-03-21,275501344,450,81,38,6,,
IDN,Asia,Indonesia,2020-03-22,275501344,514,64,48,10,,
IDN,Asia,Indonesia,2020-03-23,275501344,579,65,49,1,,
IDN,Asia,Indonesia,2020-03-24,275501344,686,107,55,6,,
IDN,Asia,Indonesia,2020-03-25,275501344,790,104,58,3,,
IDN,Asia,Indonesia,2020-03-26,275501344,893,103,78,20,,
IDN,Asia,Indonesia,2020-03-27,275501344,1046,153,87,9,,
IDN,Asia,Indonesia,2020-03-28,275501344,1155,109,102,15,,
IDN,Asia,Indonesia,2020-03-29,275501344,1285,130,114,12,,
IDN,Asia,Indonesia,2020-03-30,275501344,1414,129,122,8,,
IDN,Asia,Indonesia,2020-03-31,275501344,1528,114,136,14,,
IDN,Asia,Indonesia,2020-04-01,275501344,1677,149,157,21,,
IDN,Asia,Indonesia,2020-04-02,275501344,1790,113,170,13,,
IDN,Asia,Indonesia,2020-04-03,275501344,1986,196,181,11,,
IDN,Asia,Indonesia,2020-04-04,275501344,2092,106,191,10,,
IDN,Asia,Indonesia,2020-04-05,275501344,2273,181,198,7,,
IDN,Asia,Indonesia,2020-04-06,275501344,2491,218,209,11,,
IDN,Asia,Indonesia,2020-04-07,275501344,2738,247,221,12,,
IDN,Asia,Indonesia,2020-04-08,275501344,2956,218,240,19,,
IDN,Asia,Indonesia,2020-04-09,275501344,3293,337,280,40,,
IDN,Asia,Indonesia,2020-04-10,275501344,3512,219,306,26,,
IDN,Asia,Indonesia,2020-04-11,275501344,3842,330,327,21,,
IDN,Asia,Indonesia,2020-04-12,275501344,4241,399,373,46,,
IDN,Asia,Indonesia,2020-04-13,275501344,4557,316,399,26,,
IDN,Asia,Indonesia,2020-04-14,275501344,4839,282,459,60,,
IDN,Asia,Indonesia,2020-04-15,275501344,5136,297,469,10,,
IDN,Asia,Indonesia,2020-04-16,275501344,5516,380,496,27,,
IDN,Asia,Indonesia,2020-04-17,275501344,5923,407,520,24,,
IDN,Asia,Indonesia,2020-04-18,275501344,6248,325,535,15,,
IDN,Asia,Indonesia,2020-04-19,275501344,6575,327,582,47,,
IDN,Asia,Indonesia,2020-04-20,275501344,6760,185,590,8,,
IDN,Asia,Indonesia,2020-04-21,275501344,7135,375,616,26,,
IDN,Asia,Indonesia,2020-04-22,275501344,7418,283,635,19,,
IDN,Asia,Indonesia,2020-04-23,275501344,7775,357,647,12,,
IDN,Asia,Indonesia,2020-04-24,275501344,8211,436,689,42,,
IDN,Asia,Indonesia,2020-04-25,275501344,8607,396,720,31,,
IDN,Asia,Indonesia,2020-04-26,275501344,8882,275,743,23,,
IDN,Asia,Indonesia,2020-04-27,275501344,9096,214,765,22,,
IDN,Asia,Indonesia,2020-04-28,275501344,9511,415,773,8,,
IDN,Asia,Indonesia,2020-04-29,275501344,9771,260,784,11,,
IDN,Asia,Indonesia,2020-04-30,275501344,10118,347,792,8,,
IDN,Asia,Indonesia,2020-05-01,275501344,10551,433,800,8,,
IDN,Asia,Indonesia,2020-05-02,275501344,10843,292,831,31,,
IDN,Asia,Indonesia,2020-05-03,275501344,11192,349,845,14,,
IDN,Asia,Indonesia,2020-05-04,275501344,11587,395,864,19,,
IDN,Asia,Indonesia,2020-05-05,275501344,12071,484,872,8,,
IDN,Asia,Indonesia,2020-05-06,275501344,12438,367,895,23,,
IDN,Asia,Indonesia,2020-05-07,275501344,12776,338,930,35,,
IDN,Asia,Indonesia,2020-05-08,275501344,13112,336,943,13,,
IDN,Asia,Indonesia,2020-05-09,275501344,13645,533,959,16,,
IDN,Asia,Indonesia,2020-05-10,275501344,14032,387,973,14,,
IDN,Asia,Indonesia,2020-05-11,275501344,14265,233,991,18,,
IDN,Asia,Indonesia,2020-05-12,275501344,14749,484,1007,16,,
IDN,Asia,Indonesia,2020-05-13,275501344,15438,689,1028,21,,
IDN,Asia,Indonesia,2020-05-14,275501344,16006,568,1043,15,,
IDN,Asia,Indonesia,2020-05-15,275501344,16496,490,1076,33,,
IDN,Asia,Indonesia,2020-05-16,275501344,17025,529,1089,13,,
IDN,Asia,Indonesia,2020-05-17,275501344,17514,489,1148,59,,
IDN,Asia,Indonesia,2020-05-18,275501344,18010,496,1191,43,,
IDN,Asia,Indonesia,2020-05-19,275501344,18496,486,1221,30,,
IDN,Asia,Indonesia,2020-05-20,275501344,19189,693,1242,21,,
IDN,Asia,Indonesia,2020-05-21,275501344,20162,973,1278,36,,
IDN,Asia,Indonesia,2020-05-22,275501344,20796,634,1326,48,,
IDN,Asia,Indonesia,2020-05-23,275501344,21745,949,1351,25,,
IDN,Asia,Indonesia,2020-05-24,275501344,22271,526,1372,21,,
IDN,Asia,Indonesia,2020-05-25,275501344,22750,479,1391,19,,
IDN,Asia,Indonesia,2020-05-26,275501344,23165,415,1418,27,,
IDN,Asia,Indonesia,2020-05-27,275501344,23851,686,1473,55,,
IDN,Asia,Indonesia,2020-05-28,275501344,24538,687,1496,23,,
IDN,Asia,Indonesia,2020-05-29,275501344,25216,678,1520,24,,
IDN,Asia,Indonesia,2020-05-30,275501344,25773,557,1573,53,,
IDN,Asia,Indonesia,2020-05-31,275501344,26473,700,1613,40,,
IDN,Asia,Indonesia,2020-06-01,275501344,26940,467,1641,28,,
IDN,Asia,Indonesia,2020-06-02,275501344,27549,609,1663,22,,
IDN,Asia,Indonesia,2020-06-03,275501344,28233,684,1698,35,,
IDN,Asia,Indonesia,2020-06-04,275501344,28818,585,1721,23,,
IDN,Asia,Indonesia,2020-06-05,275501344,29521,703,1770,49,,
IDN,Asia,Indonesia,2020-06-06,275501344,30514,993,1801,31,,
IDN,Asia,Indonesia,2020-06-07,275501344,31186,672,1851,50,,
IDN,Asia,Indonesia,2020-06-08,275501344,32033,847,1883,32,,
IDN,Asia,Indonesia,2020-06-09,275501344,33076,1043,1923,40,,
IDN,Asia,Indonesia,2020-06-10,275501344,34316,1240,1959,36,,
IDN,Asia,Indonesia,2020-06-11,275501344,35295,979,2000,41,,
IDN,Asia,Indonesia,2020-06-12,275501344,36406,1111,2048,48,,
IDN,Asia,Indonesia,2020-06-13,275501344,37420,1014,2091,43,,
IDN,Asia,Indonesia,2020-06-14,275501344,38277,857,2134,43,,
IDN,Asia,Indonesia,2020-06-15,275501344,39294,1017,2198,64,,
IDN,Asia,Indonesia,2020-06-16,275501344,40400,1106,2231,33,,
IDN,Asia,Indonesia,2020-06-17,275501344,41431,1031,2276,45,,
IDN,Asia,Indonesia,2020-06-18,275501344,42762,1331,2339,63,,
IDN,Asia,Indonesia,2020-06-19,275501344,43803,1041,2373,34,,
IDN,Asia,Indonesia,2020-06-20,275501344,45029,1226,2429,56,,
IDN,Asia,Indonesia,2020-06-21,275501344,45891,862,2465,36,,
IDN,Asia,Indonesia,2020-06-22,275501344,46845,954,2500,35,,
IDN,Asia,Indonesia,2020-06-23,275501344,47896,1051,2535,35,,
IDN,Asia,Indonesia,2020-06-24,275501344,49009,1113,2573,38,,
IDN,Asia,Indonesia,2020-06-25,275501344,50187,1178,2620,47,,
IDN,Asia,Indonesia,2020-06-26,275501344,51427,1240,2683,63,,
IDN,Asia,Indonesia,2020-06-27,275501344,52812,1385,2720,37,,
IDN,Asia,Indonesia,2020-06-28,275501344,54010,1198,2754,34,,
IDN,Asia,Indonesia,2020-06-29,275501344,55092,1082,2805,51,,
IDN,Asia,Indonesia,2020-06-30,275501344,56385,1293,2876,71,,
IDN,Asia,Indonesia,2020-07-01,275501344,57770,1385,2934,58,,
IDN,Asia,Indonesia,2020-07-02,275501344,59394,1624,2987,53,,
IDN,Asia,Indonesia,2020-07-03,275501344,60695,1301,3036,49,,
IDN,Asia,Indonesia,2020-07-04,275501344,62142,1447,3089,53,,
IDN,Asia,Indonesia,2020-07-05,275501344,63749,1607,3171,82,,
IDN,Asia,Indonesia,2020-07-06,275501344,64958,1209,3241,70,,
IDN,Asia,Indonesia,2020-07-07,275501344,66226,1268,3309,68,,
IDN,Asia,Indonesia,2020-07-08,275501344,68079,1853,3359,50,,
IDN,Asia,Indonesia,2020-07-09,275501344,70736,2657,3417,58,,
IDN,Asia,Indonesia,2020-07-10,275501344,72347,1611,3469,52,,
IDN,Asia,Indonesia,2020-07-11,275501344,74018,1671,3535,66,,
IDN,Asia,Indonesia,2020-07-12,275501344,75699,1681,3606,71,,
IDN,Asia,Indonesia,2020-07-13,275501344,76981,1282,3656,50,,
IDN,Asia,Indonesia,2020-07-14,275501344,78572,1591,3710,54,,
IDN,Asia,Indonesia,2020-07-15,275501344,80094,1522,3797,87,,
IDN,Asia,Indonesia,2020-07-16,275501344,81668,1574,3873,76,,
IDN,Asia,Indonesia,2020-07-17,275501344,83130,1462,3957,84,,
IDN,Asia,Indonesia,2020-07-18,275501344,84882,1752,4016,59,,
IDN,Asia,Indonesia,2020-07-19,275501344,86521,1639,4143,127,,
IDN,Asia,Indonesia,2020-07-20,275501344,88214,1693,4239,96,,
IDN,Asia,Indonesia,2020-07-21,275501344,89869,1655,4320,81,,
IDN,Asia,Indonesia,2020-07-22,275501344,91751,1882,4459,139,,
IDN,Asia,Indonesia,2020-07-23,275501344,93657,1906,4576,117,,
IDN,Asia,Indonesia,2020-07-24,275501344,95418,1761,4665,89,,
IDN,Asia,Indonesia,2020-07-25,275501344,97286,1868,4714,49,,
IDN,Asia,Indonesia,2020-07-26,275501344,98778,1492,4781,67,,
IDN,Asia,Indonesia,2020-07-27,275501344,100303,1525,4838,57,,
IDN,Asia,Indonesia,2020-07-28,275501344,102051,1748,4901,63,,
IDN,Asia,Indonesia,2020-07-29,275501344,104432,2381,4975,74,,
IDN,Asia,Indonesia,2020-07-30,275501344,106336,1904,5058,83,,
IDN,Asia,Indonesia,2020-07-31,275501344,108376,2040,5131,73,,
IDN,Asia,Indonesia,2020-08-01,275501344,109936,1560,5193,62,,
IDN,Asia,Indonesia,2020-08-02,275501344,111455,1519,5236,43,,
IDN,Asia,Indonesia,2020-08-03,275501344,113134,1679,5302,66,,
IDN,Asia,Indonesia,2020-08-04,275501344,115056,1922,5388,86,,
IDN,Asia,Indonesia,2020-08-05,275501344,116871,1815,5452,64,,
IDN,Asia,Indonesia,2020-08-06,275501344,118753,1882,5521,69,,
IDN,Asia,Indonesia,2020-08-07,275501344,121226,2473,5593,72,,
IDN,Asia,Indonesia,2020-08-08,275501344,123503,2277,5658,65,,
IDN,Asia,Indonesia,2020-08-09,275501344,125396,1893,5723,65,,
IDN,Asia,Indonesia,2020-08-10,275501344,127083,1687,5765,42,,
IDN,Asia,Indonesia,2020-08-11,275501344,128776,1693,5824,59,,
IDN,Asia,Indonesia,2020-08-12,275501344,130718,1942,5903,79,,
IDN,Asia,Indonesia,2020-08-13,275501344,132816,2098,5968,65,,
IDN,Asia,Indonesia,2020-08-14,275501344,135123,2307,6021,53,,
IDN,Asia,Indonesia,2020-08-15,275501344,137468,2345,6071,50,,
IDN,Asia,Indonesia,2020-08-16,275501344,139549,2081,6150,79,,
IDN,Asia,Indonesia,2020-08-17,275501344,141370,1821,6207,57,,
IDN,Asia,Indonesia,2020-08-18,275501344,143043,1673,6277,70,,
IDN,Asia,Indonesia,2020-08-19,275501344,144945,1902,6346,69,,
IDN,Asia,Indonesia,2020-08-20,275501344,147211,2266,6418,72,,
IDN,Asia,Indonesia,2020-08-21,275501344,149408,2197,6500,82,,
IDN,Asia,Indonesia,2020-08-22,275501344,151498,2090,6594,94,,
IDN,Asia,Indonesia,2020-08-23,275501344,153535,2037,6680,86,,
IDN,Asia,Indonesia,2020-08-24,275501344,155412,1877,6759,79,,
IDN,Asia,Indonesia,2020-08-25,275501344,157859,2447,6858,99,,
IDN,Asia,Indonesia,2020-08-26,275501344,160165,2306,6944,86,,
IDN,Asia,Indonesia,2020-08-27,275501344,162884,2719,7064,120,,
IDN,Asia,Indonesia,2020-08-28,275501344,165887,3003,7169,105,,
IDN,Asia,Indonesia,2020-08-29,275501344,169195,3308,7261,92,,
IDN,Asia,Indonesia,2020-08-30,275501344,172053,2858,7343,82,,
IDN,Asia,Indonesia,2020-08-31,275501344,174796,2743,7417,74,,
IDN,Asia,Indonesia,2020-09-01,275501344,177571,2775,7505,88,,
IDN,Asia,Indonesia,2020-09-02,275501344,180646,3075,7616,111,,
IDN,Asia,Indonesia,2020-09-03,275501344,184268,3622,7750,134,,
IDN,Asia,Indonesia,2020-09-04,275501344,187537,3269,7832,82,,
IDN,Asia,Indonesia,2020-09-05,275501344,190665,3128,7940,108,,
IDN,Asia,Indonesia,2020-09-06,275501344,194109,3444,8025,85,,
IDN,Asia,Indonesia,2020-09-07,275501344,196989,2880,8130,105,,
IDN,Asia,Indonesia,2020-09-08,275501344,200035,3046,8230,100,,
IDN,Asia,Indonesia,2020-09-09,275501344,203342,3307,8336,106,,
IDN,Asia,Indonesia,2020-09-10,275501344,207203,3861,8456,120,,
IDN,Asia,Indonesia,2020-09-11,275501344,210940,3737,8544,88,,
IDN,Asia,Indonesia,2020-09-12,275501344,214746,3806,8650,106,,
IDN,Asia,Indonesia,2020-09-13,275501344,218382,3636,8723,73,,
IDN,Asia,Indonesia,2020-09-14,275501344,221523,3141,8841,118,,
IDN,Asia,Indonesia,2020-09-15,275501344,225030,3507,8965,124,,
IDN,Asia,Indonesia,2020-09-16,275501344,228993,3963,9100,135,,
IDN,Asia,Indonesia,2020-09-17,275501344,232628,3635,9222,122,,
IDN,Asia,Indonesia,2020-09-18,275501344,236519,3891,9336,114,,
IDN,Asia,Indonesia,2020-09-19,275501344,240687,4168,9448,112,,
IDN,Asia,Indonesia,2020-09-20,275501344,244676,3989,9553,105,,
IDN,Asia,Indonesia,2020-09-21,275501344,248852,4176,9677,124,,
IDN,Asia,Indonesia,2020-09-22,275501344,252923,4071,9837,160,,
IDN,Asia,Indonesia,2020-09-23,275501344,257388,4465,9977,140,,
IDN,Asia,Indonesia,2020-09-24,275501344,262022,4634,10105,128,,
IDN,Asia,Indonesia,2020-09-25,275501344,266845,4823,10218,113,,
IDN,Asia,Indonesia,2020-09-26,275501344,271339,4494,10308,90,,
IDN,Asia,Indonesia,2020-09-27,275501344,275213,3874,10386,78,,
IDN,Asia,Indonesia,2020-09-28,275501344,278722,3509,10473,87,,
IDN,Asia,Indonesia,2020-09-29,275501344,282724,4002,10601,128,,
IDN,Asia,Indonesia,2020-09-30,275501344,287008,4284,10740,139,,
IDN,Asia,Indonesia,2020-10-01,275501344,291182,4174,10856,116,,
IDN,Asia,Indonesia,2020-10-02,275501344,295499,4317,10972,116,,
IDN,Asia,Indonesia,2020-10-03,275501344,299506,4007,11055,83,,
IDN,Asia,Indonesia,2020-10-04,275501344,303498,3992,11151,96,,
IDN,Asia,Indonesia,2020-10-05,275501344,307120,3622,11253,102,,
IDN,Asia,Indonesia,2020-10-06,275501344,311176,4056,11374,121,,
IDN,Asia,Indonesia,2020-10-07,275501344,315714,4538,11472,98,,
IDN,Asia,Indonesia,2020-10-08,275501344,320564,4850,11580,108,,
IDN,Asia,Indonesia,2020-10-09,275501344,324658,4094,11667,87,,
IDN,Asia,Indonesia,2020-10-10,275501344,328952,4294,11765,98,,
IDN,Asia,Indonesia,2020-10-11,275501344,333449,4497,11844,79,,
IDN,Asia,Indonesia,2020-10-12,275501344,336716,3267,11935,91,,
IDN,Asia,Indonesia,2020-10-13,275501344,340622,3906,12027,92,,
IDN,Asia,Indonesia,2020-10-14,275501344,344749,4127,12156,129,,
IDN,Asia,Indonesia,2020-10-15,275501344,349160,4411,12268,112,,
IDN,Asia,Indonesia,2020-10-16,275501344,353461,4301,12347,79,,
IDN,Asia,Indonesia,2020-10-17,275501344,357762,4301,12431,84,,
IDN,Asia,Indonesia,2020-10-18,275501344,361867,4105,12511,80,,
IDN,Asia,Indonesia,2020-10-19,275501344,365240,3373,12617,106,,
IDN,Asia,Indonesia,2020-10-20,275501344,368842,3602,12734,117,,
IDN,Asia,Indonesia,2020-10-21,275501344,373109,4267,12857,123,,
IDN,Asia,Indonesia,2020-10-22,275501344,377541,4432,12959,102,,
IDN,Asia,Indonesia,2020-10-23,275501344,381910,4369,13077,118,,
IDN,Asia,Indonesia,2020-10-24,275501344,385980,4070,13205,128,,
IDN,Asia,Indonesia,2020-10-25,275501344,389712,3732,13299,94,,
IDN,Asia,Indonesia,2020-10-26,275501344,392934,3222,13411,112,,
IDN,Asia,Indonesia,2020-10-27,275501344,396454,3520,13512,101,,
IDN,Asia,Indonesia,2020-10-28,275501344,400483,4029,13612,100,,
IDN,Asia,Indonesia,2020-10-29,275501344,404048,3565,13701,89,,
IDN,Asia,Indonesia,2020-10-30,275501344,406945,2897,13782,81,,
IDN,Asia,Indonesia,2020-10-31,275501344,410088,3143,13869,87,,
IDN,Asia,Indonesia,2020-11-01,275501344,412784,2696,13943,74,,
IDN,Asia,Indonesia,2020-11-02,275501344,415402,2618,14044,101,,
IDN,Asia,Indonesia,2020-11-03,275501344,418375,2973,14146,102,,
IDN,Asia,Indonesia,2020-11-04,275501344,421731,3356,14259,113,,
IDN,Asia,Indonesia,2020-11-05,275501344,425796,4065,14348,89,,
IDN,Asia,Indonesia,2020-11-06,275501344,429574,3778,14442,94,,
IDN,Asia,Indonesia,2020-11-07,275501344,433836,4262,14540,98,,
IDN,Asia,Indonesia,2020-11-08,275501344,437716,3880,14614,74,,
IDN,Asia,Indonesia,2020-11-09,275501344,440569,2853,14689,75,,
IDN,Asia,Indonesia,2020-11-10,275501344,444348,3779,14761,72,,
IDN,Asia,Indonesia,2020-11-11,275501344,448118,3770,14836,75,,
IDN,Asia,Indonesia,2020-11-12,275501344,452291,4173,14933,97,,
IDN,Asia,Indonesia,2020-11-13,275501344,457735,5444,15037,104,,
IDN,Asia,Indonesia,2020-11-14,275501344,463007,5272,15148,111,,
IDN,Asia,Indonesia,2020-11-15,275501344,467113,4106,15211,63,,
IDN,Asia,Indonesia,2020-11-16,275501344,470648,3535,15296,85,,
IDN,Asia,Indonesia,2020-11-17,275501344,474455,3807,15393,97,,
IDN,Asia,Indonesia,2020-11-18,275501344,478720,4265,15503,110,,
IDN,Asia,Indonesia,2020-11-19,275501344,483518,4798,15600,97,,
IDN,Asia,Indonesia,2020-11-20,275501344,488310,4792,15678,78,,
IDN,Asia,Indonesia,2020-11-21,275501344,493308,4998,15774,96,,
IDN,Asia,Indonesia,2020-11-22,275501344,497668,4360,15884,110,,
IDN,Asia,Indonesia,2020-11-23,275501344,502110,4442,16002,118,,
IDN,Asia,Indonesia,2020-11-24,275501344,506302,4192,16111,109,,
IDN,Asia,Indonesia,2020-11-25,275501344,511836,5534,16225,114,,
IDN,Asia,Indonesia,2020-11-26,275501344,516753,4917,16352,127,,
IDN,Asia,Indonesia,2020-11-27,275501344,522581,5828,16521,169,,
IDN,Asia,Indonesia,2020-11-28,275501344,527999,5418,16646,125,,
IDN,Asia,Indonesia,2020-11-29,275501344,534266,6267,16815,169,,
IDN,Asia,Indonesia,2020-11-30,275501344,538883,4617,16945,130,,
IDN,Asia,Indonesia,2020-12-01,275501344,543975,5092,17081,136,,
IDN,Asia,Indonesia,2020-12-02,275501344,549508,5533,17199,118,,
IDN,Asia,Indonesia,2020-12-03,275501344,557877,8369,17355,156,,
IDN,Asia,Indonesia,2020-12-04,275501344,563680,5803,17479,124,,
IDN,Asia,Indonesia,2020-12-05,275501344,569707,6027,17589,110,,
IDN,Asia,Indonesia,2020-12-06,275501344,575796,6089,17740,151,,
IDN,Asia,Indonesia,2020-12-07,275501344,581550,5754,17867,127,,
IDN,Asia,Indonesia,2020-12-08,275501344,586842,5292,18000,133,,
IDN,Asia,Indonesia,2020-12-09,275501344,592900,6058,18171,171,,
IDN,Asia,Indonesia,2020-12-10,275501344,598933,6033,18336,165,,
IDN,Asia,Indonesia,2020-12-11,275501344,605243,6310,18511,175,,
IDN,Asia,Indonesia,2020-12-12,275501344,611631,6388,18653,142,,
IDN,Asia,Indonesia,2020-12-13,275501344,617820,6189,18819,166,,
IDN,Asia,Indonesia,2020-12-14,275501344,623309,5489,18956,137,,
IDN,Asia,Indonesia,2020-12-15,275501344,629429,6120,19111,155,,
IDN,Asia,Indonesia,2020-12-16,275501344,636154,6725,19248,137,,
IDN,Asia,Indonesia,2020-12-17,275501344,643508,7354,19390,142,,
IDN,Asia,Indonesia,2020-12-18,275501344,650197,6689,19514,124,,
IDN,Asia,Indonesia,2020-12-19,275501344,657948,7751,19659,145,,
IDN,Asia,Indonesia,2020-12-20,275501344,664930,6982,19880,221,,
IDN,Asia,Indonesia,2020-12-21,275501344,671778,6848,20085,205,,
IDN,Asia,Indonesia,2020-12-22,275501344,678125,6347,20257,172,,
IDN,Asia,Indonesia,2020-12-23,275501344,685639,7514,20408,151,,
IDN,Asia,Indonesia,2020-12-24,275501344,692838,7199,20589,181,,
IDN,Asia,Indonesia,2020-12-25,275501344,700097,7259,20847,258,,
IDN,Asia,Indonesia,2020-12-26,275501344,706837,6740,20994,147,,
IDN,Asia,Indonesia,2020-12-27,275501344,713365,6528,21237,243,,
IDN,Asia,Indonesia,2020-12-28,275501344,719219,5854,21452,215,,
IDN,Asia,Indonesia,2020-12-29,275501344,727122,7903,21703,251,,
IDN,Asia,Indonesia,2020-12-30,275501344,735124,8002,21944,241,,
IDN,Asia,Indonesia,2020-12-31,275501344,743198,8074,22138,194,,
IDN,Asia,Indonesia,2021-01-01,275501344,751270,8072,22329,191,,
IDN,Asia,Indonesia,2021-01-02,275501344,758473,7203,22555,226,,
IDN,Asia,Indonesia,2021-01-03,275501344,765350,6877,22734,179,,
IDN,Asia,Indonesia,2021-01-04,275501344,772103,6753,22911,177,,
IDN,Asia,Indonesia,2021-01-05,275501344,779548,7445,23109,198,,
IDN,Asia,Indonesia,2021-01-06,275501344,788402,8854,23296,187,,
IDN,Asia,Indonesia,2021-01-07,275501344,797723,9321,23520,224,,
IDN,Asia,Indonesia,2021-01-08,275501344,808340,10617,23753,233,,
IDN,Asia,Indonesia,2021-01-09,275501344,818386,10046,23947,194,,
IDN,Asia,Indonesia,2021-01-10,275501344,828026,9640,24129,182,,
IDN,Asia,Indonesia,2021-01-11,275501344,836718,8692,24343,214,,
IDN,Asia,Indonesia,2021-01-12,275501344,846765,10047,24645,302,,
IDN,Asia,Indonesia,2021-01-13,275501344,858043,11278,24951,306,,
IDN,Asia,Indonesia,2021-01-14,275501344,869600,11557,25246,295,,
IDN,Asia,Indonesia,2021-01-15,275501344,882418,12818,25484,238,,
IDN,Asia,Indonesia,2021-01-16,275501344,896642,14224,25767,283,,
